5648,T and P:,21.91,992.702881,22.49,992.699402,22.54,992.677124,0.00,0.000000,23.60,992.949585,corrected P0 - P1 in Pa:,0.25,corrected P1 - P2 in Pa:,0.01,Current time (UTC):,19:52:04,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
6078,T and P:,21.91,992.699219,22.50,992.699768,22.53,992.674866,0.00,0.000000,23.59,992.949280,corrected P0 - P1 in Pa:,-0.15,corrected P1 - P2 in Pa:,0.27,Current time (UTC):,19:52:04,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
6509,T and P:,21.92,992.701111,22.49,992.698486,22.55,992.675781,0.00,0.000000,23.60,992.948059,corrected P0 - P1 in Pa:,0.17,corrected P1 - P2 in Pa:,0.05,Current time (UTC):,19:52:05,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
6938,T and P:,21.92,992.697998,22.50,992.697266,22.53,992.673340,0.00,0.000000,23.60,992.949036,corrected P0 - P1 in Pa:,-0.02,corrected P1 - P2 in Pa:,0.17,Current time (UTC):,19:52:05,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
7370,T and P:,21.92,992.700134,22.50,992.697876,22.55,992.677368,0.00,0.000000,23.60,992.949585,corrected P0 - P1 in Pa:,0.13,corrected P1 - P2 in Pa:,-0.17,Current time (UTC):,19:52:05,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
7799,T and P:,21.92,992.701416,22.50,992.697815,22.53,992.674744,0.00,0.000000,23.59,992.947449,corrected P0 - P1 in Pa:,0.27,corrected P1 - P2 in Pa:,0.09,Current time (UTC):,19:52:06,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
8230,T and P:,21.91,992.703491,22.49,992.700623,22.54,992.677124,0.00,0.000000,23.60,992.952515,corrected P0 - P1 in Pa:,0.19,corrected P1 - P2 in Pa:,0.13,Current time (UTC):,19:52:06,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
8660,T and P:,21.91,992.702576,22.50,992.700867,22.53,992.677124,0.00,0.000000,23.59,992.950684,corrected P0 - P1 in Pa:,0.08,corrected P1 - P2 in Pa:,0.15,Current time (UTC):,19:52:07,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
9089,T and P:,21.92,992.706482,22.50,992.704346,22.54,992.680725,0.00,0.000000,23.61,992.955261,corrected P0 - P1 in Pa:,0.12,corrected P1 - P2 in Pa:,0.14,Current time (UTC):,19:52:07,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
9520,T and P:,21.92,992.708374,22.50,992.704712,22.54,992.683044,0.00,0.000000,23.60,992.956116,corrected P0 - P1 in Pa:,0.27,corrected P1 - P2 in Pa:,-0.05,Current time (UTC):,19:52:08,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
9950,T and P:,21.92,992.711121,22.50,992.709778,22.54,992.684204,0.00,0.000000,23.60,992.958679,corrected P0 - P1 in Pa:,0.04,corrected P1 - P2 in Pa:,0.34,Current time (UTC):,19:52:08,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
10382,T and P:,21.92,992.711243,22.50,992.707275,22.54,992.684143,0.00,0.000000,23.61,992.960449,corrected P0 - P1 in Pa:,0.30,corrected P1 - P2 in Pa:,0.09,Current time (UTC):,19:52:08,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
10811,T and P:,21.91,992.709167,22.51,992.705872,22.55,992.684143,0.00,0.000000,23.61,992.958740,corrected P0 - P1 in Pa:,0.23,corrected P1 - P2 in Pa:,-0.05,Current time (UTC):,19:52:09,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
11243,T and P:,21.92,992.708435,22.50,992.705444,22.54,992.681458,0.00,0.000000,23.60,992.956848,corrected P0 - P1 in Pa:,0.20,corrected P1 - P2 in Pa:,0.18,Current time (UTC):,19:52:09,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
11673,T and P:,21.91,992.705933,22.49,992.705566,22.54,992.682251,0.00,0.000000,23.60,992.957214,corrected P0 - P1 in Pa:,-0.06,corrected P1 - P2 in Pa:,0.11,Current time (UTC):,19:52:10,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
12104,T and P:,21.92,992.709839,22.50,992.707031,22.53,992.680908,0.00,0.000000,23.61,992.958923,corrected P0 - P1 in Pa:,0.19,corrected P1 - P2 in Pa:,0.39,Current time (UTC):,19:52:10,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
12534,T and P:,21.92,992.711548,22.49,992.709473,22.54,992.687256,0.00,0.000000,23.60,992.960327,corrected P0 - P1 in Pa:,0.11,corrected P1 - P2 in Pa:,0.00,Current time (UTC):,19:52:11,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
12965,T and P:,21.92,992.712891,22.50,992.710632,22.55,992.687988,0.00,0.000000,23.60,992.961792,corrected P0 - P1 in Pa:,0.13,corrected P1 - P2 in Pa:,0.04,Current time (UTC):,19:52:11,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
13394,T and P:,21.92,992.711487,22.50,992.711304,22.55,992.688293,0.00,0.000000,23.60,992.960999,corrected P0 - P1 in Pa:,-0.08,corrected P1 - P2 in Pa:,0.08,Current time (UTC):,19:52:11,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
13823,T and P:,21.92,992.711853,22.50,992.713989,22.55,992.691162,0.00,0.000000,23.60,992.961670,corrected P0 - P1 in Pa:,-0.31,corrected P1 - P2 in Pa:,0.06,Current time (UTC):,19:52:12,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
14254,T and P:,21.92,992.714111,22.50,992.713684,22.55,992.690552,0.00,0.000000,23.60,992.962708,corrected P0 - P1 in Pa:,-0.05,corrected P1 - P2 in Pa:,0.09,Current time (UTC):,19:52:12,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
14683,T and P:,21.92,992.715332,22.50,992.714600,22.55,992.691345,0.00,0.000000,23.60,992.963623,corrected P0 - P1 in Pa:,-0.02,corrected P1 - P2 in Pa:,0.10,Current time (UTC):,19:52:13,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
15114,T and P:,21.92,992.717041,22.50,992.715393,22.55,992.693054,0.00,0.000000,23.60,992.966736,corrected P0 - P1 in Pa:,0.07,corrected P1 - P2 in Pa:,0.01,Current time (UTC):,19:52:13,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
15543,T and P:,21.93,992.718567,22.51,992.717163,22.54,992.691956,0.00,0.000000,23.60,992.966492,corrected P0 - P1 in Pa:,0.05,corrected P1 - P2 in Pa:,0.30,Current time (UTC):,19:52:14,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
15974,T and P:,21.92,992.717896,22.50,992.717712,22.54,992.692261,0.00,0.000000,23.60,992.968018,corrected P0 - P1 in Pa:,-0.08,corrected P1 - P2 in Pa:,0.32,Current time (UTC):,19:52:14,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
16403,T and P:,21.92,992.717834,22.50,992.716064,22.55,992.693848,0.00,0.000000,23.61,992.968384,corrected P0 - P1 in Pa:,0.08,corrected P1 - P2 in Pa:,0.00,Current time (UTC):,19:52:14,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
16834,T and P:,21.92,992.717041,22.50,992.714844,22.54,992.692566,0.00,0.000000,23.61,992.966858,corrected P0 - P1 in Pa:,0.13,corrected P1 - P2 in Pa:,0.01,Current time (UTC):,19:52:15,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
17263,T and P:,21.92,992.716614,22.50,992.716553,22.55,992.692505,0.00,0.000000,23.61,992.968445,corrected P0 - P1 in Pa:,-0.09,corrected P1 - P2 in Pa:,0.18,Current time (UTC):,19:52:15,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
17692,T and P:,21.93,992.718262,22.49,992.715332,22.55,992.695251,0.00,0.000000,23.61,992.966736,corrected P0 - P1 in Pa:,0.20,corrected P1 - P2 in Pa:,-0.21,Current time (UTC):,19:52:16,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
18124,T and P:,21.93,992.720154,22.50,992.716431,22.55,992.693359,0.00,0.000000,23.61,992.970337,corrected P0 - P1 in Pa:,0.28,corrected P1 - P2 in Pa:,0.09,Current time (UTC):,19:52:16,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
18553,T and P:,21.92,992.716553,22.50,992.717041,22.55,992.692810,0.00,0.000000,23.61,992.966797,corrected P0 - P1 in Pa:,-0.14,corrected P1 - P2 in Pa:,0.20,Current time (UTC):,19:52:17,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
19009,T and P:,21.92,992.716980,22.50,992.715637,22.55,992.693909,0.00,0.000000,23.60,992.966980,corrected P0 - P1 in Pa:,0.04,corrected P1 - P2 in Pa:,-0.05,Current time (UTC):,19:52:17,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
19438,T and P:,21.91,992.715881,22.50,992.716309,22.55,992.692749,0.00,0.000000,23.61,992.966553,corrected P0 - P1 in Pa:,-0.14,corrected P1 - P2 in Pa:,0.13,Current time (UTC):,19:52:17,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
19869,T and P:,21.92,992.715698,22.50,992.715637,22.55,992.691162,0.00,0.000000,23.61,992.965576,corrected P0 - P1 in Pa:,-0.09,corrected P1 - P2 in Pa:,0.23,Current time (UTC):,19:52:18,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
20298,T and P:,21.92,992.715759,22.50,992.714294,22.54,992.690063,0.00,0.000000,23.61,992.966187,corrected P0 - P1 in Pa:,0.05,corrected P1 - P2 in Pa:,0.20,Current time (UTC):,19:52:18,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
20729,T and P:,21.91,992.711792,22.50,992.711426,22.55,992.690063,0.00,0.000000,23.61,992.964844,corrected P0 - P1 in Pa:,-0.06,corrected P1 - P2 in Pa:,-0.09,Current time (UTC):,19:52:19,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
21158,T and P:,21.91,992.711304,22.50,992.712341,22.54,992.688110,0.00,0.000000,23.61,992.963928,corrected P0 - P1 in Pa:,-0.20,corrected P1 - P2 in Pa:,0.20,Current time (UTC):,19:52:19,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
21589,T and P:,21.92,992.711975,22.50,992.711792,22.54,992.687439,0.00,0.000000,23.61,992.963928,corrected P0 - P1 in Pa:,-0.08,corrected P1 - P2 in Pa:,0.21,Current time (UTC):,19:52:20,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
22019,T and P:,21.92,992.713074,22.49,992.708496,22.56,992.687866,0.00,0.000000,23.61,992.962158,corrected P0 - P1 in Pa:,0.36,corrected P1 - P2 in Pa:,-0.16,Current time (UTC):,19:52:20,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
22448,T and P:,21.93,992.712097,22.49,992.708069,22.55,992.687195,0.00,0.000000,23.61,992.961670,corrected P0 - P1 in Pa:,0.31,corrected P1 - P2 in Pa:,-0.13,Current time (UTC):,19:52:20,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
22879,T and P:,21.93,992.710938,22.50,992.708435,22.56,992.686768,0.00,0.000000,23.61,992.961426,corrected P0 - P1 in Pa:,0.16,corrected P1 - P2 in Pa:,-0.05,Current time (UTC):,19:52:21,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
23308,T and P:,21.93,992.711548,22.49,992.707214,22.55,992.685730,0.00,0.000000,23.61,992.959351,corrected P0 - P1 in Pa:,0.34,corrected P1 - P2 in Pa:,-0.07,Current time (UTC):,19:52:21,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
23739,T and P:,21.93,992.713196,22.50,992.707886,22.54,992.683044,0.00,0.000000,23.61,992.959778,corrected P0 - P1 in Pa:,0.44,corrected P1 - P2 in Pa:,0.26,Current time (UTC):,19:52:22,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
24169,T and P:,21.93,992.712891,22.49,992.709534,22.55,992.685059,0.00,0.000000,23.61,992.962036,corrected P0 - P1 in Pa:,0.24,corrected P1 - P2 in Pa:,0.23,Current time (UTC):,19:52:22,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
24600,T and P:,21.93,992.712708,22.50,992.709229,22.56,992.688843,0.00,0.000000,23.61,992.961975,corrected P0 - P1 in Pa:,0.25,corrected P1 - P2 in Pa:,-0.18,Current time (UTC):,19:52:23,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
25030,T and P:,21.93,992.708374,22.50,992.705627,22.56,992.682373,0.00,0.000000,23.61,992.957520,corrected P0 - P1 in Pa:,0.18,corrected P1 - P2 in Pa:,0.10,Current time (UTC):,19:52:23,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
25461,T and P:,21.93,992.703430,22.50,992.701782,22.55,992.677429,0.00,0.000000,23.60,992.950317,corrected P0 - P1 in Pa:,0.07,corrected P1 - P2 in Pa:,0.21,Current time (UTC):,19:52:23,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
25899,T and P:,21.93,992.700867,22.49,992.696716,22.55,992.673645,0.00,0.000000,23.61,992.949829,corrected P0 - P1 in Pa:,0.32,corrected P1 - P2 in Pa:,0.09,Current time (UTC):,19:52:24,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
26329,T and P:,21.92,992.697510,22.51,992.695496,22.55,992.670715,0.00,0.000000,23.60,992.945374,corrected P0 - P1 in Pa:,0.11,corrected P1 - P2 in Pa:,0.26,Current time (UTC):,19:52:24,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
26760,T and P:,21.92,992.695374,22.50,992.692261,22.55,992.668335,0.00,0.000000,23.61,992.943665,corrected P0 - P1 in Pa:,0.22,corrected P1 - P2 in Pa:,0.17,Current time (UTC):,19:52:25,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
27189,T and P:,21.93,992.692444,22.50,992.687805,22.55,992.663513,0.00,0.000000,23.61,992.940796,corrected P0 - P1 in Pa:,0.37,corrected P1 - P2 in Pa:,0.21,Current time (UTC):,19:52:25,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
27621,T and P:,21.92,992.684448,22.50,992.684326,22.55,992.660889,0.00,0.000000,23.61,992.934998,corrected P0 - P1 in Pa:,-0.08,corrected P1 - P2 in Pa:,0.12,Current time (UTC):,19:52:26,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
28051,T and P:,21.92,992.680298,22.51,992.680237,22.56,992.657043,0.00,0.000000,23.60,992.930603,corrected P0 - P1 in Pa:,-0.09,corrected P1 - P2 in Pa:,0.10,Current time (UTC):,19:52:26,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
28483,T and P:,21.92,992.678223,22.51,992.678589,22.56,992.656494,0.00,0.000000,23.60,992.927734,corrected P0 - P1 in Pa:,-0.13,corrected P1 - P2 in Pa:,-0.01,Current time (UTC):,19:52:26,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
28913,T and P:,21.92,992.674561,22.50,992.675049,22.55,992.651428,0.00,0.000000,23.60,992.924561,corrected P0 - P1 in Pa:,-0.14,corrected P1 - P2 in Pa:,0.14,Current time (UTC):,19:52:27,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
29344,T and P:,21.92,992.673889,22.49,992.669983,22.56,992.649292,0.00,0.000000,23.60,992.921387,corrected P0 - P1 in Pa:,0.30,corrected P1 - P2 in Pa:,-0.15,Current time (UTC):,19:52:27,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
29774,T and P:,21.92,992.672913,22.50,992.671326,22.56,992.649536,0.00,0.000000,23.60,992.922913,corrected P0 - P1 in Pa:,0.06,corrected P1 - P2 in Pa:,-0.04,Current time (UTC):,19:52:28,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
30206,T and P:,21.93,992.674683,22.50,992.671814,22.55,992.651550,0.00,0.000000,23.60,992.924927,corrected P0 - P1 in Pa:,0.19,corrected P1 - P2 in Pa:,-0.20,Current time (UTC):,19:52:28,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
30635,T and P:,21.93,992.676392,22.50,992.674744,22.56,992.654663,0.00,0.000000,23.61,992.928528,corrected P0 - P1 in Pa:,0.07,corrected P1 - P2 in Pa:,-0.21,Current time (UTC):,19:52:29,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
31065,T and P:,21.93,992.679688,22.50,992.677368,22.55,992.655701,0.00,0.000000,23.60,992.927979,corrected P0 - P1 in Pa:,0.14,corrected P1 - P2 in Pa:,-0.05,Current time (UTC):,19:52:29,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
31496,T and P:,21.92,992.683228,22.50,992.681274,22.56,992.660400,0.00,0.000000,23.61,992.933228,corrected P0 - P1 in Pa:,0.10,corrected P1 - P2 in Pa:,-0.13,Current time (UTC):,19:52:30,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
31926,T and P:,21.93,992.686462,22.50,992.685303,22.56,992.666504,0.00,0.000000,23.60,992.937988,corrected P0 - P1 in Pa:,0.02,corrected P1 - P2 in Pa:,-0.34,Current time (UTC):,19:52:30,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
32358,T and P:,21.93,992.692566,22.49,992.689697,22.56,992.670532,0.00,0.000000,23.60,992.942444,corrected P0 - P1 in Pa:,0.19,corrected P1 - P2 in Pa:,-0.31,Current time (UTC):,19:52:30,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
32788,T and P:,21.93,992.695557,22.50,992.693909,22.57,992.672607,0.00,0.000000,23.60,992.943542,corrected P0 - P1 in Pa:,0.07,corrected P1 - P2 in Pa:,-0.09,Current time (UTC):,19:52:31,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
33220,T and P:,21.93,992.696106,22.50,992.694275,22.56,992.669739,0.00,0.000000,23.60,992.945129,corrected P0 - P1 in Pa:,0.09,corrected P1 - P2 in Pa:,0.23,Current time (UTC):,19:52:31,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
33649,T and P:,21.92,992.694519,22.50,992.691650,22.55,992.672058,0.00,0.000000,23.61,992.943970,corrected P0 - P1 in Pa:,0.19,corrected P1 - P2 in Pa:,-0.26,Current time (UTC):,19:52:32,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
34081,T and P:,21.92,992.696472,22.49,992.692627,22.56,992.672668,0.00,0.000000,23.61,992.943909,corrected P0 - P1 in Pa:,0.29,corrected P1 - P2 in Pa:,-0.23,Current time (UTC):,19:52:32,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
34511,T and P:,21.93,992.698853,22.50,992.694519,22.56,992.673828,0.00,0.000000,23.60,992.943665,corrected P0 - P1 in Pa:,0.34,corrected P1 - P2 in Pa:,-0.15,Current time (UTC):,19:52:33,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
34940,T and P:,21.92,992.698914,22.49,992.695068,22.55,992.672241,0.00,0.000000,23.60,992.946350,corrected P0 - P1 in Pa:,0.29,corrected P1 - P2 in Pa:,0.06,Current time (UTC):,19:52:33,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
35372,T and P:,21.92,992.696716,22.50,992.695801,22.56,992.675293,0.00,0.000000,23.61,992.946106,corrected P0 - P1 in Pa:,-0.00,corrected P1 - P2 in Pa:,-0.17,Current time (UTC):,19:52:33,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
35802,T and P:,21.93,992.700439,22.50,992.699768,22.56,992.676697,0.00,0.000000,23.60,992.949951,corrected P0 - P1 in Pa:,-0.03,corrected P1 - P2 in Pa:,0.09,Current time (UTC):,19:52:34,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
36234,T and P:,21.93,992.704468,22.50,992.702515,22.54,992.679077,0.00,0.000000,23.61,992.951538,corrected P0 - P1 in Pa:,0.10,corrected P1 - P2 in Pa:,0.12,Current time (UTC):,19:52:34,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
36664,T and P:,21.92,992.706970,22.50,992.706238,22.56,992.684143,0.00,0.000000,23.60,992.956299,corrected P0 - P1 in Pa:,-0.02,corrected P1 - P2 in Pa:,-0.01,Current time (UTC):,19:52:35,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
37096,T and P:,21.92,992.708252,22.50,992.705811,22.55,992.683777,0.00,0.000000,23.60,992.954590,corrected P0 - P1 in Pa:,0.15,corrected P1 - P2 in Pa:,-0.02,Current time (UTC):,19:52:35,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
37526,T and P:,21.92,992.710754,22.50,992.707397,22.55,992.684692,0.00,0.000000,23.61,992.958191,corrected P0 - P1 in Pa:,0.24,corrected P1 - P2 in Pa:,0.05,Current time (UTC):,19:52:36,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
37957,T and P:,21.93,992.710938,22.51,992.709045,22.56,992.686401,0.00,0.000000,23.61,992.956482,corrected P0 - P1 in Pa:,0.09,corrected P1 - P2 in Pa:,0.04,Current time (UTC):,19:52:36,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
38387,T and P:,21.93,992.713684,22.51,992.712402,22.56,992.689758,0.00,0.000000,23.61,992.963257,corrected P0 - P1 in Pa:,0.03,corrected P1 - P2 in Pa:,0.04,Current time (UTC):,19:52:36,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
38819,T and P:,21.93,992.717102,22.51,992.713684,22.56,992.692627,0.00,0.000000,23.61,992.964539,corrected P0 - P1 in Pa:,0.25,corrected P1 - P2 in Pa:,-0.12,Current time (UTC):,19:52:37,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
39248,T and P:,21.93,992.714050,22.50,992.711670,22.56,992.689392,0.00,0.000000,23.61,992.961792,corrected P0 - P1 in Pa:,0.14,corrected P1 - P2 in Pa:,0.01,Current time (UTC):,19:52:37,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
39676,T and P:,21.93,992.715576,22.50,992.711975,22.56,992.689392,0.00,0.000000,23.61,992.962341,corrected P0 - P1 in Pa:,0.27,corrected P1 - P2 in Pa:,0.04,Current time (UTC):,19:52:38,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
40108,T and P:,21.93,992.713501,22.51,992.710205,22.56,992.689514,0.00,0.000000,23.61,992.959473,corrected P0 - P1 in Pa:,0.23,corrected P1 - P2 in Pa:,-0.15,Current time (UTC):,19:52:38,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
40538,T and P:,21.94,992.713135,22.51,992.713379,22.55,992.687866,0.00,0.000000,23.61,992.962524,corrected P0 - P1 in Pa:,-0.12,corrected P1 - P2 in Pa:,0.33,Current time (UTC):,19:52:39,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
40968,T and P:,21.94,992.718689,22.50,992.715149,22.56,992.692139,0.00,0.000000,23.61,992.964233,corrected P0 - P1 in Pa:,0.26,corrected P1 - P2 in Pa:,0.08,Current time (UTC):,19:52:39,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
41397,T and P:,21.93,992.718445,22.50,992.715027,22.56,992.693420,0.00,0.000000,23.61,992.963196,corrected P0 - P1 in Pa:,0.25,corrected P1 - P2 in Pa:,-0.06,Current time (UTC):,19:52:39,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
41829,T and P:,21.93,992.714844,22.50,992.711853,22.56,992.692749,0.00,0.000000,23.61,992.963074,corrected P0 - P1 in Pa:,0.20,corrected P1 - P2 in Pa:,-0.31,Current time (UTC):,19:52:40,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
42258,T and P:,21.94,992.718811,22.50,992.714905,22.56,992.693848,0.00,0.000000,23.61,992.962646,corrected P0 - P1 in Pa:,0.30,corrected P1 - P2 in Pa:,-0.12,Current time (UTC):,19:52:40,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
42689,T and P:,21.93,992.719482,22.50,992.716797,22.56,992.693665,0.00,0.000000,23.61,992.964905,corrected P0 - P1 in Pa:,0.17,corrected P1 - P2 in Pa:,0.09,Current time (UTC):,19:52:41,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
48033,T and P:,21.93,992.716858,22.51,992.718140,22.56,992.694824,0.00,0.000000,23.61,992.965576,corrected P0 - P1 in Pa:,-0.22,corrected P1 - P2 in Pa:,0.11,Current time (UTC):,19:52:46,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
48462,T and P:,21.93,992.731018,22.51,992.730713,22.57,992.708801,0.00,0.000000,23.60,992.976563,corrected P0 - P1 in Pa:,-0.06,corrected P1 - P2 in Pa:,-0.03,Current time (UTC):,19:52:46,Date (dd/mm/yyyy):,25/04/2022,patient ID,6
